event_id,order_id,status,event_timestamp,updated_by,rto_status
EVT00071542,ORD0011965,Delivery Failed,19-02-2026 00:41,Courier Partner,Non-RTO
EVT00071543,ORD0011965,RTO Initiated,19-02-2026 16:41,Courier Partner,RTO
EVT00071544,ORD0011965,RTO In Transit,23-02-2026 16:41,Courier Partner,RTO
EVT00071545,ORD0011965,RTO Received at Warehouse,24-02-2026 16:41,Seller Panel,RTO
EVT00071546,ORD0011966,Order Placed,01-03-2026 18:00,System,Non-RTO
EVT00071547,ORD0011966,Packed,02-03-2026 05:00,Seller Panel,Non-RTO
EVT00071548,ORD0011966,Shipped,02-03-2026 20:00,Courier Partner,Non-RTO
EVT00071549,ORD0011966,Out for Delivery,06-03-2026 16:00,Courier Partner,Non-RTO
EVT00071550,ORD0011966,Delivery Failed,06-03-2026 20:13,Courier Partner,Non-RTO
EVT00071551,ORD0011966,Out for Delivery,08-03-2026 19:00,Courier Partner,Non-RTO
EVT00071552,ORD0011966,Delivered,08-03-2026 20:38,Courier Partner,Non-RTO
EVT00071553,ORD0011967,Order Placed,26-05-2026 20:19,System,Non-RTO
EVT00071554,ORD0011967,Packed,27-05-2026 03:19,Seller Panel,Non-RTO
EVT00071555,ORD0011967,Shipped,27-05-2026 17:19,Courier Partner,Non-RTO
EVT00071556,ORD0011967,Out for Delivery,29-05-2026 16:19,Courier Partner,Non-RTO
EVT00071557,ORD0011967,Delivered,29-05-2026 17:37,Courier Partner,Non-RTO
EVT00071558,ORD0011968,Order Placed,23-02-2026 19:22,System,Non-RTO
EVT00071559,ORD0011968,Packed,24-02-2026 06:22,Seller Panel,Non-RTO
EVT00071560,ORD0011968,Shipped,25-02-2026 01:22,Courier Partner,Non-RTO
EVT00071561,ORD0011968,Out for Delivery,28-02-2026 22:22,Courier Partner,Non-RTO
EVT00071562,ORD0011968,Delivery Failed,01-03-2026 01:29,Courier Partner,Non-RTO
EVT00071563,ORD0011968,Out for Delivery,02-03-2026 00:22,Courier Partner,Non-RTO
EVT00071564,ORD0011968,Delivery Failed,02-03-2026 02:08,Courier Partner,Non-RTO
EVT00071565,ORD0011968,Out for Delivery,02-03-2026 21:22,Courier Partner,Non-RTO
EVT00071566,ORD0011968,Delivery Failed,03-03-2026 02:08,Courier Partner,Non-RTO
EVT00071567,ORD0011968,Out for Delivery,04-03-2026 00:22,Courier Partner,Non-RTO
EVT00071568,ORD0011968,Delivered,04-03-2026 01:29,Courier Partner,Non-RTO
EVT00071569,ORD0011969,Order Placed,22-04-2026 23:22,System,Non-RTO
EVT00071570,ORD0011969,Packed,23-04-2026 07:22,Seller Panel,Non-RTO
EVT00071571,ORD0011969,Shipped,24-04-2026 02:22,Courier Partner,Non-RTO
EVT00071572,ORD0011969,Out for Delivery,28-04-2026 22:22,Courier Partner,Non-RTO
EVT00071573,ORD0011969,Delivered,29-04-2026 02:29,Courier Partner,Non-RTO
EVT00071574,ORD0011970,Order Placed,14-04-2026 11:23,System,Non-RTO
EVT00071575,ORD0011970,Packed,14-04-2026 15:23,Seller Panel,Non-RTO
EVT00071576,ORD0011970,Shipped,15-04-2026 08:23,Courier Partner,Non-RTO
EVT00071577,ORD0011970,Out for Delivery,17-04-2026 07:23,Courier Partner,Non-RTO
EVT00071578,ORD0011970,Delivered,17-04-2026 09:26,Courier Partner,Non-RTO
EVT00071579,ORD0011971,Order Placed,31-07-2026 20:59,System,Non-RTO
EVT00071580,ORD0011971,Cancelled by Seller,01-08-2026 22:59,Seller Panel,Non-RTO
EVT00071581,ORD0011972,Order Placed,14-03-2026 12:21,System,Non-RTO
EVT00071582,ORD0011972,Packed,15-03-2026 02:21,Seller Panel,Non-RTO
EVT00071583,ORD0011972,Shipped,16-03-2026 00:21,Courier Partner,Non-RTO
EVT00071584,ORD0011972,Out for Delivery,17-03-2026 22:21,Courier Partner,Non-RTO
EVT00071585,ORD0011972,Delivered,18-03-2026 01:11,Courier Partner,Non-RTO
EVT00071586,ORD0011973,Order Placed,12-04-2026 17:04,System,Non-RTO
EVT00071587,ORD0011973,Packed,13-04-2026 10:04,Seller Panel,Non-RTO
EVT00071588,ORD0011973,Shipped,14-04-2026 06:04,Courier Partner,Non-RTO
EVT00071589,ORD0011973,Out for Delivery,16-04-2026 04:04,Courier Partner,Non-RTO
EVT00071590,ORD0011973,Delivery Failed,16-04-2026 06:53,Courier Partner,Non-RTO
EVT00071591,ORD0011973,Out for Delivery,18-04-2026 04:04,Courier Partner,Non-RTO
EVT00071592,ORD0011973,Delivery Failed,18-04-2026 06:22,Courier Partner,Non-RTO
EVT00071593,ORD0011973,Out for Delivery,20-04-2026 04:04,Courier Partner,Non-RTO
EVT00071594,ORD0011973,Delivery Failed,20-04-2026 06:46,Courier Partner,Non-RTO
EVT00071595,ORD0011973,Out for Delivery,21-04-2026 02:04,Courier Partner,Non-RTO
EVT00071596,ORD0011973,Delivered,21-04-2026 06:50,Courier Partner,Non-RTO
EVT00071597,ORD0011974,Order Placed,04-03-2026 17:22,System,Non-RTO
EVT00071598,ORD0011974,Packed,05-03-2026 05:22,Seller Panel,Non-RTO
EVT00071599,ORD0011974,Shipped,06-03-2026 08:22,Courier Partner,Non-RTO
EVT00071600,ORD0011974,Out for Delivery,09-03-2026 06:22,Courier Partner,Non-RTO
EVT00071601,ORD0011974,Delivered,09-03-2026 09:29,Courier Partner,Non-RTO
EVT00071602,ORD0011975,Order Placed,12-03-2026 20:32,System,Non-RTO
EVT00071603,ORD0011975,Packed,13-03-2026 13:32,Seller Panel,Non-RTO
EVT00071604,ORD0011975,Shipped,14-03-2026 05:32,Courier Partner,Non-RTO
EVT00071605,ORD0011975,Out for Delivery,17-03-2026 02:32,Courier Partner,Non-RTO
EVT00071606,ORD0011975,Delivered,17-03-2026 06:53,Courier Partner,Non-RTO
EVT00071607,ORD0011976,Order Placed,07-02-2026 16:02,System,Non-RTO
EVT00071608,ORD0011976,Packed,08-02-2026 04:02,Seller Panel,Non-RTO
EVT00071609,ORD0011976,Shipped,08-02-2026 13:02,Courier Partner,Non-RTO
EVT00071610,ORD0011976,Out for Delivery,10-02-2026 12:02,Courier Partner,Non-RTO
EVT00071611,ORD0011976,Delivered,10-02-2026 13:42,Courier Partner,Non-RTO
EVT00071612,ORD0011977,Order Placed,02-07-2026 23:46,System,Non-RTO
EVT00071613,ORD0011977,Packed,03-07-2026 15:46,Seller Panel,Non-RTO
EVT00071614,ORD0011977,Shipped,04-07-2026 09:46,Courier Partner,Non-RTO
EVT00071615,ORD0011977,Out for Delivery,07-07-2026 06:46,Courier Partner,Non-RTO
EVT00071616,ORD0011977,Delivered,07-07-2026 10:45,Courier Partner,Non-RTO
EVT00071617,ORD0011978,Order Placed,10-04-2026 18:10,System,Non-RTO
EVT00071618,ORD0011978,Packed,11-04-2026 12:10,Seller Panel,Non-RTO
EVT00071619,ORD0011978,Shipped,12-04-2026 16:10,Courier Partner,Non-RTO
EVT00071620,ORD0011978,Out for Delivery,16-04-2026 13:10,Courier Partner,Non-RTO
EVT00071621,ORD0011978,Delivered,16-04-2026 17:37,Courier Partner,Non-RTO
EVT00071622,ORD0011979,Order Placed,21-06-2026 18:05,System,Non-RTO
EVT00071623,ORD0011979,Packed,22-06-2026 13:05,Seller Panel,Non-RTO
EVT00071624,ORD0011979,Shipped,23-06-2026 00:05,Courier Partner,Non-RTO
EVT00071625,ORD0011979,Out for Delivery,23-06-2026 22:05,Courier Partner,Non-RTO
EVT00071626,ORD0011979,Delivery Failed,24-06-2026 00:57,Courier Partner,Non-RTO
EVT00071627,ORD0011979,Out for Delivery,25-06-2026 21:05,Courier Partner,Non-RTO
EVT00071628,ORD0011979,Delivery Failed,26-06-2026 00:20,Courier Partner,Non-RTO
EVT00071629,ORD0011979,RTO Initiated,27-06-2026 18:20,Courier Partner,RTO
EVT00071630,ORD0011979,RTO In Transit,29-06-2026 18:20,Courier Partner,RTO
EVT00071631,ORD0011979,RTO Received at Warehouse,03-07-2026 18:20,Seller Panel,RTO
EVT00071632,ORD0011980,Order Placed,14-03-2026 14:52,System,Non-RTO
EVT00071633,ORD0011980,Packed,14-03-2026 20:52,Seller Panel,Non-RTO
EVT00071634,ORD0011980,Shipped,15-03-2026 14:52,Courier Partner,Non-RTO
EVT00071635,ORD0011980,Out for Delivery,21-03-2026 12:52,Courier Partner,Non-RTO
EVT00071636,ORD0011980,Delivered,21-03-2026 15:29,Courier Partner,Non-RTO
EVT00071637,ORD0011981,Order Placed,13-04-2026 15:34,System,Non-RTO
EVT00071638,ORD0011981,Packed,13-04-2026 21:34,Seller Panel,Non-RTO
EVT00071639,ORD0011981,Shipped,14-04-2026 19:34,Courier Partner,Non-RTO
EVT00071640,ORD0011981,Out for Delivery,22-04-2026 15:34,Courier Partner,Non-RTO
EVT00071641,ORD0011981,Delivery Failed,22-04-2026 19:51,Courier Partner,Non-RTO
EVT00071642,ORD0011981,RTO Initiated,24-04-2026 14:51,Courier Partner,RTO
EVT00071643,ORD0011981,RTO In Transit,26-04-2026 14:51,Courier Partner,RTO
EVT00071644,ORD0011981,RTO Received at Warehouse,29-04-2026 14:51,Seller Panel,RTO
EVT00071645,ORD0011982,Order Placed,17-03-2026 19:16,System,Non-RTO
EVT00071646,ORD0011982,Packed,18-03-2026 08:16,Seller Panel,Non-RTO
EVT00071647,ORD0011982,Shipped,19-03-2026 03:16,Courier Partner,Non-RTO
EVT00071648,ORD0011982,Out for Delivery,25-03-2026 00:16,Courier Partner,Non-RTO
EVT00071649,ORD0011982,Delivered,25-03-2026 03:23,Courier Partner,Non-RTO
EVT00071650,ORD0011983,Order Placed,21-06-2026 19:14,System,Non-RTO
EVT00071651,ORD0011983,Packed,22-06-2026 15:14,Seller Panel,Non-RTO
EVT00071652,ORD0011983,Shipped,23-06-2026 06:14,Courier Partner,Non-RTO
EVT00071653,ORD0011983,Out for Delivery,25-06-2026 05:14,Courier Partner,Non-RTO
EVT00071654,ORD0011983,Delivery Failed,25-06-2026 06:20,Courier Partner,Non-RTO
EVT00071655,ORD0011983,RTO Initiated,26-06-2026 06:20,Courier Partner,RTO
EVT00071656,ORD0011983,RTO In Transit,28-06-2026 06:20,Courier Partner,RTO
EVT00071657,ORD0011983,RTO Received at Warehouse,30-06-2026 06:20,Seller Panel,RTO
EVT00071658,ORD0011984,Order Placed,24-03-2026 17:11,System,Non-RTO
EVT00071659,ORD0011984,Packed,25-03-2026 08:11,Seller Panel,Non-RTO
EVT00071660,ORD0011984,Shipped,25-03-2026 19:11,Courier Partner,Non-RTO
EVT00071661,ORD0011984,Out for Delivery,27-03-2026 18:11,Courier Partner,Non-RTO
EVT00071662,ORD0011984,Delivery Failed,27-03-2026 20:08,Courier Partner,Non-RTO
EVT00071663,ORD0011984,Out for Delivery,28-03-2026 15:11,Courier Partner,Non-RTO
EVT00071664,ORD0011984,Delivery Failed,28-03-2026 19:17,Courier Partner,Non-RTO
EVT00071665,ORD0011984,Out for Delivery,30-03-2026 16:11,Courier Partner,Non-RTO
EVT00071666,ORD0011984,Delivery Failed,30-03-2026 19:50,Courier Partner,Non-RTO
EVT00071667,ORD0011984,RTO Initiated,01-04-2026 00:50,Courier Partner,RTO
EVT00071668,ORD0011984,RTO In Transit,04-04-2026 00:50,Courier Partner,RTO
EVT00071669,ORD0011984,RTO Received at Warehouse,06-04-2026 00:50,Seller Panel,RTO
EVT00071670,ORD0011985,Order Placed,26-06-2026 22:26,System,Non-RTO
EVT00071671,ORD0011985,Packed,27-06-2026 03:26,Seller Panel,Non-RTO
EVT00071672,ORD0011985,Shipped,28-06-2026 04:26,Courier Partner,Non-RTO
EVT00071673,ORD0011985,Out for Delivery,03-07-2026 00:26,Courier Partner,Non-RTO
EVT00071674,ORD0011985,Delivery Failed,03-07-2026 05:02,Courier Partner,Non-RTO
EVT00071675,ORD0011985,Out for Delivery,06-07-2026 02:26,Courier Partner,Non-RTO
EVT00071676,ORD0011985,Delivered,06-07-2026 05:32,Courier Partner,Non-RTO
EVT00071677,ORD0011986,Order Placed,10-05-2026 19:38,System,Non-RTO
EVT00071678,ORD0011986,Packed,11-05-2026 10:38,Seller Panel,Non-RTO
EVT00071679,ORD0011986,Shipped,12-05-2026 03:38,Courier Partner,Non-RTO
EVT00071680,ORD0011986,Out for Delivery,13-05-2026 01:38,Courier Partner,Non-RTO
EVT00071681,ORD0011986,Delivery Failed,13-05-2026 03:47,Courier Partner,Non-RTO
EVT00071682,ORD0011986,Out for Delivery,14-05-2026 23:38,Courier Partner,Non-RTO
EVT00071683,ORD0011986,Delivered,15-05-2026 03:56,Courier Partner,Non-RTO
EVT00071684,ORD0011987,Order Placed,29-03-2026 18:18,System,Non-RTO
EVT00071685,ORD0011987,Cancelled by Customer,30-03-2026 16:18,Customer App,Non-RTO
EVT00071686,ORD0011988,Order Placed,12-02-2026 19:00,System,Non-RTO
EVT00071687,ORD0011988,Packed,13-02-2026 06:00,Seller Panel,Non-RTO
EVT00071688,ORD0011988,Shipped,14-02-2026 02:00,Courier Partner,Non-RTO
EVT00071689,ORD0011988,Out for Delivery,15-02-2026 01:00,Courier Partner,Non-RTO
EVT00071690,ORD0011988,Delivered,15-02-2026 02:42,Courier Partner,Non-RTO
EVT00071691,ORD0011989,Order Placed,14-05-2026 18:54,System,Non-RTO
EVT00071692,ORD0011989,Packed,15-05-2026 01:54,Seller Panel,Non-RTO
EVT00071693,ORD0011989,Shipped,15-05-2026 08:54,Courier Partner,Non-RTO
EVT00071694,ORD0011989,Out for Delivery,20-05-2026 07:54,Courier Partner,Non-RTO
EVT00071695,ORD0011989,Delivered,20-05-2026 09:51,Courier Partner,Non-RTO
EVT00071696,ORD0011990,Order Placed,06-07-2026 17:21,System,Non-RTO
EVT00071697,ORD0011990,Packed,07-07-2026 05:21,Seller Panel,Non-RTO
EVT00071698,ORD0011990,Shipped,07-07-2026 20:21,Courier Partner,Non-RTO
EVT00071699,ORD0011990,Out for Delivery,09-07-2026 17:21,Courier Partner,Non-RTO
EVT00071700,ORD0011990,Delivered,09-07-2026 21:08,Courier Partner,Non-RTO
EVT00071701,ORD0011991,Order Placed,07-03-2026 23:28,System,Non-RTO
EVT00071702,ORD0011991,Packed,08-03-2026 17:28,Seller Panel,Non-RTO
EVT00071703,ORD0011991,Shipped,09-03-2026 17:28,Courier Partner,Non-RTO
EVT00071704,ORD0011991,Out for Delivery,14-03-2026 14:28,Courier Partner,Non-RTO
EVT00071705,ORD0011991,Delivery Failed,14-03-2026 18:08,Courier Partner,Non-RTO
EVT00071706,ORD0011991,Out for Delivery,16-03-2026 14:28,Courier Partner,Non-RTO
EVT00071707,ORD0011991,Delivery Failed,16-03-2026 18:06,Courier Partner,Non-RTO
EVT00071708,ORD0011991,Out for Delivery,18-03-2026 13:28,Courier Partner,Non-RTO
EVT00071709,ORD0011991,Delivery Failed,18-03-2026 17:40,Courier Partner,Non-RTO
EVT00071710,ORD0011991,RTO Initiated,20-03-2026 01:40,Courier Partner,RTO
EVT00071711,ORD0011991,RTO In Transit,22-03-2026 01:40,Courier Partner,RTO
EVT00071712,ORD0011991,RTO Received at Warehouse,24-03-2026 01:40,Seller Panel,RTO
EVT00071713,ORD0011991,RTO - Damaged Stock,24-03-2026 07:40,Warehouse QC,RTO
EVT00071714,ORD0011992,Order Placed,23-06-2026 15:27,System,Non-RTO
EVT00071715,ORD0011992,Packed,24-06-2026 04:27,Seller Panel,Non-RTO
EVT00071716,ORD0011992,Shipped,25-06-2026 06:27,Courier Partner,Non-RTO
EVT00071717,ORD0011992,Out for Delivery,29-06-2026 03:27,Courier Partner,Non-RTO
EVT00071718,ORD0011992,Delivered,29-06-2026 07:46,Courier Partner,Non-RTO
EVT00071719,ORD0011993,Order Placed,12-05-2026 22:54,System,Non-RTO
EVT00071720,ORD0011993,Packed,13-05-2026 17:54,Seller Panel,Non-RTO
EVT00071721,ORD0011993,Shipped,14-05-2026 20:54,Courier Partner,Non-RTO
EVT00071722,ORD0011993,Out for Delivery,19-05-2026 18:54,Courier Partner,Non-RTO
EVT00071723,ORD0011993,Delivered,19-05-2026 21:28,Courier Partner,Non-RTO
EVT00071724,ORD0011994,Order Placed,18-02-2026 19:53,System,Non-RTO
EVT00071725,ORD0011994,Packed,19-02-2026 15:53,Seller Panel,Non-RTO
EVT00071726,ORD0011994,Shipped,19-02-2026 22:53,Courier Partner,Non-RTO
EVT00071727,ORD0011994,Out for Delivery,23-02-2026 21:53,Courier Partner,Non-RTO
EVT00071728,ORD0011994,Delivery Failed,23-02-2026 23:19,Courier Partner,Non-RTO
EVT00071729,ORD0011994,Out for Delivery,24-02-2026 18:53,Courier Partner,Non-RTO
EVT00071730,ORD0011994,Delivery Failed,24-02-2026 23:41,Courier Partner,Non-RTO
EVT00071731,ORD0011994,Out for Delivery,26-02-2026 19:53,Courier Partner,Non-RTO
EVT00071732,ORD0011994,Delivered,27-02-2026 00:15,Courier Partner,Non-RTO
EVT00071733,ORD0011995,Order Placed,04-02-2026 23:45,System,Non-RTO
EVT00071734,ORD0011995,Packed,05-02-2026 17:45,Seller Panel,Non-RTO
EVT00071735,ORD0011995,Shipped,06-02-2026 04:45,Courier Partner,Non-RTO
EVT00071736,ORD0011995,Out for Delivery,10-02-2026 00:45,Courier Partner,Non-RTO
EVT00071737,ORD0011995,Delivered,10-02-2026 05:32,Courier Partner,Non-RTO
EVT00071738,ORD0011996,Order Placed,26-02-2026 13:41,System,Non-RTO
EVT00071739,ORD0011996,Packed,27-02-2026 03:41,Seller Panel,Non-RTO
EVT00071740,ORD0011996,Shipped,27-02-2026 11:41,Courier Partner,Non-RTO
EVT00071741,ORD0011996,Out for Delivery,05-03-2026 10:41,Courier Partner,Non-RTO
EVT00071742,ORD0011996,Delivered,05-03-2026 11:49,Courier Partner,Non-RTO
EVT00071743,ORD0011997,Order Placed,07-02-2026 22:50,System,Non-RTO
EVT00071744,ORD0011997,Packed,08-02-2026 16:50,Seller Panel,Non-RTO
EVT00071745,ORD0011997,Shipped,08-02-2026 23:50,Courier Partner,Non-RTO
EVT00071746,ORD0011997,Out for Delivery,16-02-2026 22:50,Courier Partner,Non-RTO
EVT00071747,ORD0011997,Delivery Failed,17-02-2026 00:10,Courier Partner,Non-RTO
EVT00071748,ORD0011997,RTO Initiated,17-02-2026 07:10,Courier Partner,RTO
EVT00071749,ORD0011997,RTO In Transit,21-02-2026 07:10,Courier Partner,RTO
EVT00071750,ORD0011997,RTO Received at Warehouse,24-02-2026 07:10,Seller Panel,RTO
EVT00071751,ORD0011997,RTO - Damaged Stock,24-02-2026 15:10,Warehouse QC,RTO
EVT00071752,ORD0011998,Order Placed,28-02-2026 19:53,System,Non-RTO
EVT00071753,ORD0011998,Packed,01-03-2026 10:53,Seller Panel,Non-RTO
EVT00071754,ORD0011998,Shipped,01-03-2026 22:53,Courier Partner,Non-RTO
EVT00071755,ORD0011998,Out for Delivery,03-03-2026 20:53,Courier Partner,Non-RTO
EVT00071756,ORD0011998,Delivered,03-03-2026 23:18,Courier Partner,Non-RTO
EVT00071757,ORD0011999,Order Placed,05-06-2026 17:29,System,Non-RTO
EVT00071758,ORD0011999,Packed,06-06-2026 08:29,Seller Panel,Non-RTO
EVT00071759,ORD0011999,Shipped,07-06-2026 10:29,Courier Partner,Non-RTO
EVT00071760,ORD0011999,Out for Delivery,15-06-2026 09:29,Courier Partner,Non-RTO
EVT00071761,ORD0011999,Delivered,15-06-2026 10:46,Courier Partner,Non-RTO
EVT00071762,ORD0012000,Order Placed,05-05-2026 18:59,System,Non-RTO
EVT00071763,ORD0012000,Packed,06-05-2026 08:59,Seller Panel,Non-RTO
EVT00071764,ORD0012000,Shipped,07-05-2026 14:59,Courier Partner,Non-RTO
EVT00071765,ORD0012000,Out for Delivery,12-05-2026 12:59,Courier Partner,Non-RTO
EVT00071766,ORD0012000,Delivery Failed,12-05-2026 15:04,Courier Partner,Non-RTO
EVT00071767,ORD0012000,Out for Delivery,15-05-2026 11:59,Courier Partner,Non-RTO
EVT00071768,ORD0012000,Delivery Failed,15-05-2026 15:22,Courier Partner,Non-RTO
EVT00071769,ORD0012000,RTO Initiated,17-05-2026 11:22,Courier Partner,RTO
EVT00071770,ORD0012000,RTO In Transit,21-05-2026 11:22,Courier Partner,RTO
EVT00071771,ORD0012000,RTO Received at Warehouse,22-05-2026 11:22,Seller Panel,RTO
EVT00071772,ORD0012001,Order Placed,29-05-2026 20:29,System,Non-RTO
EVT00071773,ORD0012001,Packed,30-05-2026 06:29,Seller Panel,Non-RTO
EVT00071774,ORD0012001,Shipped,31-05-2026 06:29,Courier Partner,Non-RTO
EVT00071775,ORD0012001,Out for Delivery,03-06-2026 04:29,Courier Partner,Non-RTO
EVT00071776,ORD0012001,Delivery Failed,03-06-2026 07:24,Courier Partner,Non-RTO
EVT00071777,ORD0012001,Out for Delivery,05-06-2026 04:29,Courier Partner,Non-RTO
EVT00071778,ORD0012001,Delivery Failed,05-06-2026 06:55,Courier Partner,Non-RTO
EVT00071779,ORD0012001,Out for Delivery,06-06-2026 02:29,Courier Partner,Non-RTO
EVT00071780,ORD0012001,Delivery Failed,06-06-2026 06:45,Courier Partner,Non-RTO
EVT00071781,ORD0012001,RTO Initiated,07-06-2026 01:45,Courier Partner,RTO
EVT00071782,ORD0012001,RTO In Transit,11-06-2026 01:45,Courier Partner,RTO
EVT00071783,ORD0012001,RTO Received at Warehouse,14-06-2026 01:45,Seller Panel,RTO
EVT00071784,ORD0012002,Order Placed,05-03-2026 16:12,System,Non-RTO
EVT00071785,ORD0012002,Packed,06-03-2026 01:12,Seller Panel,Non-RTO
EVT00071786,ORD0012002,Shipped,06-03-2026 11:12,Courier Partner,Non-RTO
EVT00071787,ORD0012002,Out for Delivery,10-03-2026 08:12,Courier Partner,Non-RTO
EVT00071788,ORD0012002,Delivered,10-03-2026 12:25,Courier Partner,Non-RTO
EVT00071789,ORD0012003,Order Placed,25-05-2026 23:01,System,Non-RTO
EVT00071790,ORD0012003,Packed,26-05-2026 04:01,Seller Panel,Non-RTO
EVT00071791,ORD0012003,Shipped,26-05-2026 20:01,Courier Partner,Non-RTO
EVT00071792,ORD0012003,Out for Delivery,28-05-2026 18:01,Courier Partner,Non-RTO
EVT00071793,ORD0012003,Delivered,28-05-2026 21:08,Courier Partner,Non-RTO
EVT00071794,ORD0012004,Order Placed,02-02-2026 22:22,System,Non-RTO
EVT00071795,ORD0012004,Packed,03-02-2026 02:22,Seller Panel,Non-RTO
EVT00071796,ORD0012004,Shipped,04-02-2026 07:22,Courier Partner,Non-RTO
EVT00071797,ORD0012004,Out for Delivery,06-02-2026 03:22,Courier Partner,Non-RTO
EVT00071798,ORD0012004,Delivery Failed,06-02-2026 08:14,Courier Partner,Non-RTO
EVT00071799,ORD0012004,RTO Initiated,07-02-2026 08:14,Courier Partner,RTO
EVT00071800,ORD0012004,RTO In Transit,10-02-2026 08:14,Courier Partner,RTO
EVT00071801,ORD0012004,RTO Received at Warehouse,13-02-2026 08:14,Seller Panel,RTO
EVT00071802,ORD0012005,Order Placed,15-06-2026 21:56,System,Non-RTO
EVT00071803,ORD0012005,Packed,16-06-2026 15:56,Seller Panel,Non-RTO
EVT00071804,ORD0012005,Shipped,17-06-2026 14:56,Courier Partner,Non-RTO
EVT00071805,ORD0012005,Out for Delivery,22-06-2026 11:56,Courier Partner,Non-RTO
EVT00071806,ORD0012005,Delivered,22-06-2026 15:51,Courier Partner,Non-RTO
EVT00071807,ORD0012006,Order Placed,18-04-2026 21:31,System,Non-RTO
EVT00071808,ORD0012006,Packed,19-04-2026 03:31,Seller Panel,Non-RTO
EVT00071809,ORD0012006,Shipped,20-04-2026 02:31,Courier Partner,Non-RTO
EVT00071810,ORD0012006,Out for Delivery,20-04-2026 23:31,Courier Partner,Non-RTO
EVT00071811,ORD0012006,Delivered,21-04-2026 03:45,Courier Partner,Non-RTO
EVT00071812,ORD0012007,Order Placed,14-02-2026 20:21,System,Non-RTO
EVT00071813,ORD0012007,Packed,15-02-2026 06:21,Seller Panel,Non-RTO
EVT00071814,ORD0012007,Shipped,16-02-2026 02:21,Courier Partner,Non-RTO
EVT00071815,ORD0012007,Out for Delivery,17-02-2026 22:21,Courier Partner,Non-RTO
EVT00071816,ORD0012007,Delivered,18-02-2026 03:10,Courier Partner,Non-RTO
EVT00071817,ORD0012008,Order Placed,25-05-2026 15:12,System,Non-RTO
EVT00071818,ORD0012008,Packed,26-05-2026 01:12,Seller Panel,Non-RTO
EVT00071819,ORD0012008,Shipped,26-05-2026 10:12,Courier Partner,Non-RTO
EVT00071820,ORD0012008,Out for Delivery,29-05-2026 06:12,Courier Partner,Non-RTO
EVT00071821,ORD0012008,Delivery Failed,29-05-2026 10:19,Courier Partner,Non-RTO
EVT00071822,ORD0012008,Out for Delivery,30-05-2026 06:12,Courier Partner,Non-RTO
EVT00071823,ORD0012008,Delivered,30-05-2026 11:23,Courier Partner,Non-RTO
