attempt_id,order_id,attempt_number,attempt_date_time,attempt_status,remarks,otp_shared
ATT0018702,ORD0013956,2,16-04-2026 07:50,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018703,ORD0013956,3,18-04-2026 07:50,Delivered,Handed To Customer,
ATT0018704,ORD0013957,1,23-06-2026 13:27,Delivered,Delivered Successfully,
ATT0018705,ORD0013958,1,29-07-2026 01:56,Delivered,Handed To Customer,N
ATT0018706,ORD0013960,1,08-04-2026 20:54,Delivered,Handed To Customer,
ATT0018707,ORD0013961,1,28-04-2026 23:58,Delivered,N/A,
ATT0018708,ORD0013962,1,05-03-2026 06:22,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018709,ORD0013962,2,06-03-2026 06:22,Customer Not Available,"Cust  Nt  Avl,  Will  Retry  Next  Day",
ATT0018710,ORD0013962,3,07-03-2026 06:22,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018711,ORD0013963,1,27-04-2026 07:15,Delivered,Handed To Customer,
ATT0018712,ORD0013964,1,20-04-2026 16:24,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018713,ORD0013964,2,22-04-2026 16:24,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018714,ORD0013964,3,23-04-2026 16:24,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018715,ORD0013965,1,08-07-2026 01:22,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018716,ORD0013965,2,09-07-2026 01:22,Delivered,"Delivered, Otp Verified",
ATT0018717,ORD0013966,1,04-07-2026 12:24,Address Not Found, Wrong Addr / No Such Person At Location ,
ATT0018718,ORD0013966,2,06-07-2026 12:24,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018719,ORD0013967,1,18-02-2026 11:58,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018720,ORD0013967,2,21-02-2026 11:58,Delivered,N/A,Y
ATT0018721,ORD0013968,1,30-07-2026 11:11,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018722,ORD0013968,2,01-08-2026 11:11,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018723,ORD0013968,3,02-08-2026 11:11,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018724,ORD0013969,1,13-03-2026 04:32,Delivered,Delivered Successfully,
ATT0018725,ORD0013970,1,17-06-2026 07:28,Delivered,Handed To Customer,N
ATT0018726,ORD0013971,1,19-04-2026 21:32,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018727,ORD0013971,2,22-04-2026 21:32,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018728,ORD0013971,3,23-04-2026 21:32,Delivered,"Delivered, Otp Verified",N
ATT0018729,ORD0013972,1,26-03-2026 13:31,Delivered,N/A,
ATT0018730,ORD0013973,1,25-03-2026 06:42,Delivered,N/A,
ATT0018731,ORD0013975,1,06-07-2026 11:37,Delivered,N/A,
ATT0018732,ORD0013976,1,11-07-2026 16:54,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018733,ORD0013976,2,12-07-2026 16:54,Delivered,Handed To Customer,Y
ATT0018734,ORD0013977,1,14-04-2026 20:11,Delivered,N/A,N
ATT0018735,ORD0013978,1,05-04-2026 00:31,Delivered,Handed To Customer,
ATT0018736,ORD0013979,1,21-04-2026 11:29,Delivered,Delivered Successfully,
ATT0018737,ORD0013980,1,20-02-2026 01:10,Delivered,"Delivered, Otp Verified",
ATT0018738,ORD0013981,1,14-07-2026 13:27,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018739,ORD0013982,1,17-04-2026 08:49,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018740,ORD0013983,1,24-06-2026 15:53,Rescheduled by Customer,Cust  Asked  To  Deliver  On  Weekend,
ATT0018741,ORD0013983,2,25-06-2026 15:53,Delivered,N/A,
ATT0018742,ORD0013984,1,06-04-2026 16:28,Delivered,N/A,
ATT0018743,ORD0013985,1,10-03-2026 07:29,Delivered,Handed To Customer,
ATT0018744,ORD0013986,1,20-02-2026 18:18,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018745,ORD0013986,2,21-02-2026 18:18,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018746,ORD0013987,1,26-07-2026 05:03,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018747,ORD0013987,2,29-07-2026 05:03,Delivered,"Delivered, Otp Verified",N
ATT0018748,ORD0013988,1,08-03-2026 23:49,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018749,ORD0013988,2,09-03-2026 23:49,Delivered,"Delivered, Otp Verified",Y
ATT0018750,ORD0013989,1,19-07-2026 23:28,Delivered,Delivered Successfully,
ATT0018751,ORD0013991,1,14-03-2026 15:16,Delivered,Delivered Successfully,
ATT0018752,ORD0013992,1,09-03-2026 09:01,Delivered,Handed To Customer,
ATT0018753,ORD0013993,1,13-03-2026 15:16,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018754,ORD0013993,2,15-03-2026 15:16,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018755,ORD0013993,3,17-03-2026 15:16,Delivered,Handed To Customer,
ATT0018756,ORD0013994,1,12-03-2026 00:01,Delivered,Delivered Successfully,
ATT0018757,ORD0013995,1,19-03-2026 19:18,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018758,ORD0013995,2,20-03-2026 19:18,Delivered,Handed To Customer,
ATT0018759,ORD0013996,1,19-04-2026 03:12,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018760,ORD0013996,2,20-04-2026 03:12,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018761,ORD0013996,3,21-04-2026 03:12,Delivered,"Delivered, Otp Verified",N
ATT0018762,ORD0013997,1,09-03-2026 20:30,Delivered,Delivered Successfully,
ATT0018763,ORD0013998,1,20-02-2026 09:11,Address Not Found,Wrong  Addr  /  No  Such  Person  At  Location,
ATT0018764,ORD0013998,2,21-02-2026 09:11,Delivered,"Delivered, Otp Verified",Y
ATT0018765,ORD0014000,1,02-05-2026 11:09,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018766,ORD0014000,2,03-05-2026 11:09,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018767,ORD0014000,3,04-05-2026 11:09,Delivered,"Delivered, Otp Verified",
ATT0018768,ORD0014001,1,15-02-2026 09:25,Delivered,Handed To Customer,
ATT0018769,ORD0014003,1,20-04-2026 19:22,Delivered,N/A,
ATT0018770,ORD0014004,1,17-04-2026 01:26,Delivered,N/A,
ATT0018771,ORD0014005,1,04-07-2026 05:31,Delivered,Delivered Successfully,Y
ATT0018772,ORD0014006,1,13-07-2026 15:46,Delivered,"Delivered, Otp Verified",
ATT0018773,ORD0014007,1,22-03-2026 17:34,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018774,ORD0014007,2,25-03-2026 17:34,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018775,ORD0014007,3,26-03-2026 17:34,Delivered,N/A,Y
ATT0018776,ORD0014008,1,26-05-2026 04:07,Delivered,"Delivered, Otp Verified",Y
ATT0018777,ORD0014009,1,25-06-2026 08:00,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018778,ORD0014009,2,28-06-2026 08:00,Delivered,Delivered Successfully,Y
ATT0018779,ORD0014010,1,30-06-2026 15:20,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018780,ORD0014010,2,01-07-2026 15:20,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018781,ORD0014010,3,02-07-2026 15:20,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018782,ORD0014010,4,04-07-2026 15:20,Delivered,Delivered Successfully,
ATT0018783,ORD0014011,1,29-05-2026 12:57,Delivered,N/A,
ATT0018784,ORD0014012,1,08-05-2026 12:34,Refused - Changed Mind, Customer Said Dont Want It Anymore ,
ATT0018785,ORD0014012,2,10-05-2026 12:34,Delivered,Handed To Customer,
ATT0018786,ORD0014013,1,19-03-2026 22:06,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018787,ORD0014013,2,21-03-2026 22:06,Delivered,N/A,
ATT0018788,ORD0014014,1,08-03-2026 13:40,Delivered,Handed To Customer,
ATT0018789,ORD0014016,1,23-02-2026 02:45,Out of Delivery Area," Pin Not Fully Serviceable, Ofd Delay ",
ATT0018790,ORD0014016,2,24-02-2026 02:45,Delivered,Handed To Customer,
ATT0018791,ORD0014017,1,06-04-2026 18:44,Delivered,N/A,
ATT0018792,ORD0014018,1,11-03-2026 01:43,Delivered,N/A,Y
ATT0018793,ORD0014020,1,25-06-2026 03:46,Delivered,Delivered Successfully,
ATT0018794,ORD0014021,1,19-07-2026 13:36,Delivered,Delivered Successfully,N
ATT0018795,ORD0014022,1,06-05-2026 16:21,Delivered,N/A,
ATT0018796,ORD0014023,1,25-03-2026 13:40,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018797,ORD0014023,2,28-03-2026 13:40,Delivered,N/A,Y
ATT0018798,ORD0014024,1,10-05-2026 23:01,Delivered,N/A,
ATT0018799,ORD0014025,1,25-06-2026 12:31,Delivered,"Delivered, Otp Verified",
ATT0018800,ORD0014026,1,29-07-2026 14:00,Delivered,Handed To Customer,N
ATT0018801,ORD0014027,1,04-05-2026 17:51,Delivered,N/A,
ATT0018802,ORD0014028,1,09-06-2026 14:18,Delivered,"Delivered, Otp Verified",
ATT0018803,ORD0014029,1,11-07-2026 22:24,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018804,ORD0014029,2,12-07-2026 22:24,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018805,ORD0014029,3,15-07-2026 22:24,Delivered,N/A,
ATT0018806,ORD0014030,1,17-04-2026 19:01,Delivered,Handed To Customer,
ATT0018807,ORD0014032,1,21-07-2026 13:46,Delivered,"Delivered, Otp Verified",
ATT0018808,ORD0014033,1,07-03-2026 14:37,Delivered,Delivered Successfully,
ATT0018809,ORD0014034,1,10-03-2026 22:41,Delivered,Delivered Successfully,
ATT0018810,ORD0014035,1,05-03-2026 19:50,Delivered,"Delivered, Otp Verified",
ATT0018811,ORD0014036,1,21-04-2026 17:55,Delivered,N/A,
ATT0018812,ORD0014037,1,11-03-2026 10:18,Delivered,Delivered Successfully,
ATT0018813,ORD0014038,1,20-02-2026 14:58,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018814,ORD0014039,1,28-07-2026 02:13,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018815,ORD0014039,2,31-07-2026 02:13,Delivered,Handed To Customer,
ATT0018816,ORD0014040,1,29-04-2026 09:41,Rescheduled by Customer, Cust Asked To Deliver On Weekend ,
ATT0018817,ORD0014040,2,30-04-2026 09:41,Delivered,N/A,
ATT0018818,ORD0014041,1,04-07-2026 19:41,Delivered,Delivered Successfully,N
ATT0018819,ORD0014042,1,01-03-2026 20:06,Delivered,N/A,
ATT0018820,ORD0014043,1,05-03-2026 21:24,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018821,ORD0014043,2,07-03-2026 21:24,Delivered,Delivered Successfully,
ATT0018822,ORD0014044,1,25-05-2026 06:21,Delivered,Delivered Successfully,
ATT0018823,ORD0014045,1,16-07-2026 22:03,Delivered,Delivered Successfully,
ATT0018824,ORD0014046,1,14-03-2026 00:00,Delivered,"Delivered, Otp Verified",
ATT0018825,ORD0014047,1,20-07-2026 18:25,Delivered,N/A,
ATT0018826,ORD0014048,1,29-06-2026 08:20,Delivered,N/A,
ATT0018827,ORD0014049,1,17-07-2026 02:49,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018828,ORD0014050,1,11-07-2026 07:33,Delivered,Delivered Successfully,
ATT0018829,ORD0014051,1,19-02-2026 20:05,Delivered,"Delivered, Otp Verified",
ATT0018830,ORD0014052,1,10-07-2026 15:52,Delivered,N/A,
ATT0018831,ORD0014053,1,19-07-2026 22:18,Delivered,Delivered Successfully,
ATT0018832,ORD0014054,1,14-05-2026 08:01,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018833,ORD0014055,1,29-06-2026 01:15,Delivered,N/A,Y
ATT0018834,ORD0014056,1,06-04-2026 23:40,Delivered,Handed To Customer,
ATT0018835,ORD0014057,1,29-05-2026 14:42,Delivered,N/A,N
ATT0018836,ORD0014058,1,22-06-2026 20:43,Delivered,Delivered Successfully,N
ATT0018837,ORD0014059,1,11-07-2026 01:38,Delivered,Delivered Successfully,N
ATT0018838,ORD0014060,1,24-05-2026 03:44,Delivered,Handed To Customer,
ATT0018839,ORD0014061,1,07-05-2026 10:23,Delivered,Delivered Successfully,
ATT0018840,ORD0014062,1,20-05-2026 10:59,Delivered,Delivered Successfully,
ATT0018841,ORD0014063,1,20-06-2026 13:41,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018842,ORD0014063,2,22-06-2026 13:41,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018843,ORD0014065,1,06-05-2026 19:23,Delivered,"Delivered, Otp Verified",Y
ATT0018844,ORD0014066,1,20-04-2026 20:03,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018845,ORD0014067,1,15-05-2026 12:15,Delivered,Delivered Successfully,Y
ATT0018846,ORD0014068,1,10-03-2026 18:25,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018847,ORD0014070,1,25-06-2026 04:04,Delivered,Delivered Successfully,
ATT0018848,ORD0014071,1,23-07-2026 21:01,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018849,ORD0014071,2,26-07-2026 21:01,Delivered,Delivered Successfully,N
ATT0018850,ORD0014072,1,17-02-2026 00:48,Delivered,"Delivered, Otp Verified",Y
ATT0018851,ORD0014073,1,17-07-2026 10:12,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018852,ORD0014073,2,19-07-2026 10:12,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018853,ORD0014073,3,20-07-2026 10:12,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018854,ORD0014074,1,21-07-2026 04:16,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018855,ORD0014074,2,22-07-2026 04:16,Delivered,N/A,Y
ATT0018856,ORD0014075,1,06-03-2026 20:06,Delivered,Handed To Customer,
ATT0018857,ORD0014076,1,10-06-2026 11:52,Delivered,N/A,
ATT0018858,ORD0014077,1,28-05-2026 23:31,Delivered,N/A,
ATT0018859,ORD0014078,1,29-05-2026 23:57,Delivered,Handed To Customer,
ATT0018860,ORD0014079,1,24-02-2026 18:06,Delivered,Handed To Customer,
ATT0018861,ORD0014080,1,31-05-2026 09:53,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018862,ORD0014080,2,03-06-2026 09:53,Delivered,"Delivered, Otp Verified",Y
ATT0018863,ORD0014081,1,01-04-2026 13:26,Customer Not Available,"Cust  Nt  Avl,  Will  Retry  Next  Day",
ATT0018864,ORD0014081,2,03-04-2026 13:26,Delivered,Delivered Successfully,
ATT0018865,ORD0014082,1,24-05-2026 03:01,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018866,ORD0014082,2,25-05-2026 03:01,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018867,ORD0014083,1,23-05-2026 02:28,Delivered,Delivered Successfully,
ATT0018868,ORD0014084,1,05-04-2026 04:13,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018869,ORD0014084,2,08-04-2026 04:13,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018870,ORD0014084,3,09-04-2026 04:13,Delivered,Delivered Successfully,N
ATT0018871,ORD0014085,1,18-02-2026 03:17,Delivered,Handed To Customer,
ATT0018872,ORD0014086,1,22-05-2026 06:41,Delivered,N/A,Y
ATT0018873,ORD0014087,1,29-03-2026 13:30,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018874,ORD0014087,2,30-03-2026 13:30,Delivered,"Delivered, Otp Verified",N
ATT0018875,ORD0014088,1,07-06-2026 19:15,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018876,ORD0014088,2,08-06-2026 19:15,Delivered,Handed To Customer,N
ATT0018877,ORD0014089,1,27-07-2026 02:05,Delivered,N/A,N
ATT0018878,ORD0014090,1,12-05-2026 01:19,Delivered,"Delivered, Otp Verified",
ATT0018879,ORD0014091,1,02-05-2026 21:06,Delivered,Handed To Customer,
ATT0018880,ORD0014092,1,01-06-2026 12:53,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018881,ORD0014092,2,02-06-2026 12:53,Address Not Found,Wrong  Addr  /  No  Such  Person  At  Location,
ATT0018882,ORD0014092,3,05-06-2026 12:53,Delivered,N/A,N
ATT0018883,ORD0014093,1,14-02-2026 05:31,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018884,ORD0014094,1,04-03-2026 17:48,Delivered,Handed To Customer,N
ATT0018885,ORD0014095,1,27-06-2026 18:00,Delivered,Handed To Customer,
ATT0018886,ORD0014096,1,28-05-2026 08:37,Delivered,N/A,
ATT0018887,ORD0014097,1,31-07-2026 22:17,Delivered,Handed To Customer,
ATT0018888,ORD0014098,1,02-03-2026 23:57,Delivered,Handed To Customer,
ATT0018889,ORD0014099,1,04-04-2026 11:15,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018890,ORD0014099,2,06-04-2026 11:15,Delivered,Handed To Customer,Y
ATT0018891,ORD0014100,1,26-06-2026 04:12,Delivered,"Delivered, Otp Verified",
ATT0018892,ORD0014101,1,29-06-2026 15:57,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018893,ORD0014102,1,24-03-2026 03:09,Rescheduled by Customer, Cust Asked To Deliver On Weekend ,
ATT0018894,ORD0014102,2,25-03-2026 03:09,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018895,ORD0014103,1,27-05-2026 14:05,Delivered,Handed To Customer,
ATT0018896,ORD0014104,1,16-03-2026 10:28,Delivered,Handed To Customer,Y
ATT0018897,ORD0014105,1,10-07-2026 09:46,Delivered,N/A,Y
ATT0018898,ORD0014106,1,16-03-2026 21:54,Delivered,Delivered Successfully,
ATT0018899,ORD0014108,1,03-05-2026 11:14,Delivered,Delivered Successfully,
ATT0018900,ORD0014109,1,10-07-2026 00:25,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018901,ORD0014110,1,16-02-2026 16:52,Delivered,"Delivered, Otp Verified",
ATT0018902,ORD0014112,1,11-07-2026 12:36,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0018903,ORD0014112,2,14-07-2026 12:36,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018904,ORD0014112,3,17-07-2026 12:36,Delivered,"Delivered, Otp Verified",Y
ATT0018905,ORD0014113,1,14-03-2026 01:18,Delivered,"Delivered, Otp Verified",
ATT0018906,ORD0014114,1,03-05-2026 16:20,Delivered,Delivered Successfully,
ATT0018907,ORD0014115,1,27-04-2026 09:33,Delivered,Delivered Successfully,
ATT0018908,ORD0014116,1,30-05-2026 13:40,Rescheduled by Customer, Cust Asked To Deliver On Weekend ,
ATT0018909,ORD0014116,2,01-06-2026 13:40,Delivered,Delivered Successfully,N
ATT0018910,ORD0014117,1,29-07-2026 15:24,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018911,ORD0014117,2,30-07-2026 15:24,Delivered,N/A,
ATT0018912,ORD0014118,1,29-03-2026 20:59,Delivered,N/A,
ATT0018913,ORD0014119,1,21-07-2026 01:46,Delivered,Delivered Successfully,
ATT0018914,ORD0014120,1,29-05-2026 03:29,Delivered,Handed To Customer,
ATT0018915,ORD0014121,1,04-04-2026 08:54,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018916,ORD0014121,2,05-04-2026 08:54,Delivered,N/A,Y
ATT0018917,ORD0014122,1,05-03-2026 16:02,Refused - Changed Mind,Customer  Said  Dont  Want  It  Anymore,
ATT0018918,ORD0014122,2,06-03-2026 16:02,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018919,ORD0014122,3,07-03-2026 16:02,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018920,ORD0014123,1,27-02-2026 03:23,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018921,ORD0014123,2,02-03-2026 03:23,Delivered,Delivered Successfully,
ATT0018922,ORD0014124,1,17-07-2026 03:59,Delivered,Delivered Successfully,Y
ATT0018923,ORD0014125,1,30-05-2026 03:41,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018924,ORD0014125,2,01-06-2026 03:41,Delivered,Delivered Successfully,N
ATT0018925,ORD0014126,1,01-05-2026 07:12,Refused - Changed Mind, Customer Said Dont Want It Anymore ,
ATT0018926,ORD0014126,2,04-05-2026 07:12,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018927,ORD0014126,3,05-05-2026 07:12,Refused - Changed Mind,Customer  Said  Dont  Want  It  Anymore,
ATT0018928,ORD0014127,1,22-03-2026 04:08,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018929,ORD0014127,2,24-03-2026 04:08,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018930,ORD0014127,3,27-03-2026 04:08,Delivered,Delivered Successfully,N
ATT0018931,ORD0014128,1,10-07-2026 18:15,Delivered,Delivered Successfully,Y
ATT0018932,ORD0014129,1,06-04-2026 08:36,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0018933,ORD0014129,2,07-04-2026 08:36,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018934,ORD0014129,3,08-04-2026 08:36,Delivered,Handed To Customer,N
ATT0018935,ORD0014130,1,18-04-2026 06:08,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018936,ORD0014130,2,21-04-2026 06:08,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0018937,ORD0014130,3,22-04-2026 06:08,Delivered,"Delivered, Otp Verified",
ATT0018938,ORD0014131,1,27-03-2026 03:40,Delivered,"Delivered, Otp Verified",
ATT0018939,ORD0014132,1,27-06-2026 04:09,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0018940,ORD0014132,2,30-06-2026 04:09,Delivered,N/A,
ATT0018941,ORD0014133,1,24-05-2026 00:08,Delivered,"Delivered, Otp Verified",
ATT0018942,ORD0014134,1,16-07-2026 01:09,Delivered,"Delivered, Otp Verified",
ATT0018943,ORD0014135,1,18-02-2026 08:15,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0018944,ORD0014136,1,22-03-2026 14:50,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0018945,ORD0014136,2,24-03-2026 14:50,Delivered,Delivered Successfully,
ATT0018946,ORD0014137,1,03-06-2026 00:40,Delivered,"Delivered, Otp Verified",
ATT0018947,ORD0014138,1,20-05-2026 01:11,Delivered,N/A,
